归一化相速 耦合阻抗 衰减
0.118796	140.462	6.80107
0.117897	134.911	6.81149
0.1176	133.906	6.81585
0.119464	145.428	6.81744
0.118396	119.96	6.82041
0.116987	119.403	6.82192
0.12061	139.406	6.82659
0.117898	117.348	6.83662
0.120806	140.493	6.83759
0.118348	137.362	6.83854
0.120524	149.522	6.85518
0.119787	135.193	6.85585
0.119347	143.06	6.85634
0.118881	129.364	6.86262
0.117307	130.977	6.86615
0.118351	140.395	6.8689
0.118483	127.362	6.86896
0.119274	129.526	6.86963
0.118744	128.935	6.86979
0.119491	133.005	6.87351
0.117158	130.061	6.87526
0.116969	120.11	6.88075
0.115751	125.267	6.88083
0.11911	142.663	6.88258
0.119342	144.08	6.88755
0.116287	128.347	6.89365
0.116287	128.347	6.89394
0.117213	126.237	6.89417
0.116761	131.224	6.90234
0.117486	128.168	6.90443
0.115188	127.014	6.90457
0.116232	125.629	6.90518
0.116537	127.295	6.90894
0.11656	127.741	6.91518
0.117316	114.808	6.91798
0.11872	139.082	6.91842
0.120315	137.097	6.91854
0.118696	138.965	6.9187
0.11791	130.286	6.92235
0.115864	124.311	6.92251
0.115097	122.553	6.92777
0.117719	132.78	6.93
0.116119	127.474	6.93168
0.117379	134.908	6.93245
0.115906	114.945	6.93359
0.116824	124.005	6.93533
0.116824	124.005	6.93589
0.115444	122.504	6.93633
0.118149	139.172	6.93871
0.114843	119.841	6.9407
0.119134	140.65	6.9407
0.11519	132.703	6.94162
0.120235	147.182	6.94697
0.119916	145.032	6.94767
0.11614	120.408	6.95221
0.118671	133.979	6.95405
0.11805	134.969	6.95503
0.118856	135.106	6.95512
0.118059	134.968	6.95612
0.117911	137.174	6.95615
0.114585	130.196	6.95671
0.117992	125.054	6.95715
0.117013	143.088	6.96017
0.116323	139.112	6.9625
0.115817	126.297	6.96263
0.116323	139.112	6.96342
0.117548	135.122	6.97989
0.11708	144.637	6.98082
0.114715	120.296	6.98331
0.114522	119.495	6.98387
0.114533	130.023	6.98668
0.118146	132.023	6.98758
0.117439	122.355	6.9879
0.116469	140.379	6.9891
0.115831	137.396	6.99107
0.117302	145.447	6.99562
0.113765	125.255	7.00173
0.115446	134.932	7.00403
0.116001	138.243	7.00472
0.113724	115.062	7.00993
0.116595	140.924	7.01016
0.116064	128.36	7.01121
0.114233	127.701	7.01154
0.117217	134.048	7.01384
0.115623	124.41	7.01456
0.116398	117.371	7.02067
0.112894	120.725	7.02135
0.115583	117.902	7.02195
0.113261	122.048	7.02226
0.114087	117.327	7.02395
0.116577	122.23	7.02653
0.114758	120.484	7.02708
0.115402	123.774	7.02908
0.114565	112.935	7.03155
0.117179	133.222	7.03167
0.112068	117.995	7.0372
0.115429	134.302	7.03787
0.115433	134.327	7.038
0.113928	127.217	7.03953
0.112338	119.571	7.04148
0.117379	145.578	7.04216
0.113537	125.171	7.04272
0.116012	137.119	7.04388
0.11512	115.45	7.05224
0.116379	140.045	7.05246
0.112765	122.591	7.05404
0.113846	125.608	7.05417
0.11406	127.862	7.05476
0.111523	115.253	7.05538
0.114111	121.678	7.05546
0.112783	122.062	7.05878
0.115568	129.598	7.05891
0.113642	119.082	7.06209
0.116864	132.01	7.06526
0.113082	123.725	7.06827
0.11219	117.913	7.06899
0.113082	123.725	7.06922
0.115543	135.384	7.06946
0.113353	123.46	7.0706
0.113539	118.916	7.07102
0.113401	117.67	7.07191
0.115109	122.475	7.07219
0.118335	150.833	7.07226
0.116862	142.483	7.07777
0.110764	112.274	7.07819
0.113355	125.47	7.07842
0.116642	130.83	7.0847
0.114217	128.524	7.08546
0.114198	128.811	7.08806
0.117962	147.996	7.09211
0.11229	119.024	7.09429
0.115003	134.686	7.09549
0.112301	119.066	7.09574
0.112039	117.577	7.09707
0.113776	127.885	7.0995
0.115218	132.96	7.10164
0.110896	112.431	7.11052
0.112694	120.824	7.11724
0.114157	117.886	7.12107
0.114006	110.194	7.12827
0.111635	108.264	7.12916
0.112937	115.653	7.1292
0.114799	125.691	7.1391
0.112443	112.809	7.14109
0.111612	115.495	7.14861
0.114963	132.934	7.15502
0.111638	115.221	7.15724
0.114948	133.654	7.16676
0.111114	105.766	7.17014
0.109916	110.272	7.17604
0.113816	115.449	7.17839
0.113217	113.058	7.18246
0.110665	113.841	7.18532
0.110665	113.841	7.1865
0.111127	112.903	7.18816
0.110325	120.268	7.19132
0.110957	115.372	7.19193
0.115428	128.908	7.19253
0.114199	129.981	7.19397
0.114116	129.766	7.19578
0.108787	103.671	7.19588
0.112639	120.82	7.20796
0.110102	118.062	7.2103
0.113801	138.693	7.21175
0.112005	110.554	7.21286
0.114467	131.638	7.21436
0.114699	131.207	7.21458
0.112777	107.92	7.21584
0.111376	124.928	7.21588
0.112468	124.368	7.21848
0.115368	147.585	7.2234
0.111136	123.499	7.22702
0.110077	118.241	7.22798
0.113046	134.902	7.22835
0.110077	118.239	7.22916
0.111134	123.496	7.23013
0.115728	149.346	7.2302
0.113976	128.713	7.23305
0.110525	112.644	7.23497
0.109712	108.421	7.24233
0.118215	149.666	7.2431
0.111374	117.968	7.2459
0.114902	145.174	7.24816
0.11329	136.615	7.24929
0.114918	144.139	7.25275
0.109737	105.521	7.25367
0.110735	110.782	7.26013
0.113566	126.977	7.26315
0.108618	110.24	7.26455
0.110199	108.05	7.26472
0.111972	121.616	7.2648
0.11333	125.136	7.26774
0.102756	128.968	7.26777
0.111851	120.212	7.26786
0.113267	135.276	7.2685
0.110385	109.789	7.26859
0.112742	132.87	7.26956
0.110765	122.303	7.27132
0.109835	116.904	7.27511
0.112285	129.832	7.27728
0.113983	139.009	7.27927
0.111394	126.181	7.28402
0.109122	105.585	7.28812
0.110597	120.186	7.28871
0.112696	133.502	7.28926
0.113978	139.915	7.29049
0.111779	127.448	7.29121
0.109655	115.636	7.2931
0.115977	139.207	7.29698
0.111731	127.721	7.2985
0.107321	135.173	7.29909
0.112975	134.645	7.2997
0.114345	141.494	7.3005
0.10831	103.9	7.30228
0.110922	122.395	7.30284
0.114462	142.355	7.30303
0.115882	150.447	7.30924
0.112937	133.353	7.3123
0.108967	112.427	7.31354
0.109432	114.848	7.31577
0.109725	115.681	7.32083
0.110332	118.079	7.32264
0.110564	120.278	7.32325
0.111803	128.815	7.32509
0.111589	127.669	7.32629
0.110999	122.651	7.33026
0.112212	123.344	7.33032
0.109164	113.015	7.3323
0.110354	119.973	7.33237
0.110972	124.173	7.33706
0.108059	107.681	7.33796
0.10916	112.694	7.34136
0.112033	127.945	7.342
0.112849	133.771	7.34266
0.107907	105.851	7.34308
0.107218	112.236	7.34343
0.112196	129.116	7.34651
0.112199	129.227	7.34657
0.11306	135.549	7.3488
0.110949	123.078	7.34881
0.112514	132.229	7.35137
0.112844	133.749	7.3535
0.112406	130.173	7.35389
0.106308	107.752	7.35569
0.113994	140.081	7.35625
0.108374	108.348	7.35651
0.10944	113.879	7.35824
0.10944	113.881	7.35831
0.109512	115.249	7.36004
0.110078	117.696	7.36075
0.111089	124.14	7.36086
0.112474	131.593	7.36271
0.111513	125.751	7.36443
0.111592	141.446	7.36572
0.107105	112.377	7.37293
0.112456	144.098	7.37549
0.111668	138.796	7.37602
0.106771	110.343	7.37642
0.111514	125.264	7.37741
0.113771	137.724	7.38053
0.11492	145.044	7.3825
0.114734	144.225	7.38682
0.107509	103.108	7.38827
0.107634	114.83	7.39109
0.108544	112.562	7.39408
0.113402	137.305	7.39571
0.108194	118.28	7.39761
0.108194	118.28	7.40047
0.113506	150.689	7.40403
0.108866	122.252	7.4054
0.107556	114.03	7.40541
0.108035	117.314	7.40661
0.107179	105.269	7.40746
0.107923	116.884	7.41725
0.112051	142.024	7.41911
0.108176	118.172	7.42103
0.11034	119.522	7.42403
0.111435	138.401	7.42465
0.111901	140.581	7.42536
0.111456	138.497	7.42757
0.111857	127.692	7.42797
0.110435	133.347	7.42918
0.111166	137.32	7.42927
0.110435	133.348	7.42975
0.112056	129.482	7.43698
0.11330899999999999	149.374	7.43716
0.107573	104.779	7.43835
0.109427	118.391	7.44038
0.112503	131.078	7.44259
0.112788	145.159	7.44667
0.106861	113.333	7.44852
0.112573	143.191	7.45399
0.106613	108.233	7.45745
0.110785	135.635	7.45762
0.108667	109.446	7.46
0.111747	140.223	7.46052
0.113133	147.396	7.46154
0.109287	124.473	7.4656
0.106557	108.126	7.46687
0.106862	110.037	7.47133
0.109755	127.645	7.47224
0.108517	120.29	7.47517
0.106778	102.949	7.47745
0.107758	115.457	7.4789
0.110658	121.165	7.48287
0.107189	112.803	7.48321
0.105108	100.582	7.48531
0.107189	112.803	7.48827
0.105972	104.879	7.49033
0.105559	102.582	7.49459
0.106636	109.535	7.49512
0.111197	137.157	7.49679
0.109437	125.375	7.49943
0.108273	120.11	7.50134
0.10635	107.077	7.50249
0.109774	128.791	7.50479
0.108227	110.827	7.50761
0.107948	117.967	7.50843
0.108773	122.462	7.51288
0.1051	103.292	7.51357
0.10903	124.789	7.51391
0.109402	127.169	7.51601
0.105724	104.089	7.51649
0.106049	107.095	7.51903
0.111265	125.046	7.51948
0.109646	127.244	7.52202
0.110801	135.029	7.52407
0.106586	111.75	7.52428
0.109426	127.05	7.52433
0.1048	100.767	7.52436
0.107897	108.174	7.5249
0.109811	129.743	7.52516
0.108845	114.234	7.52588
0.11048	132.766	7.52681
0.109094	125.019	7.53269
0.107846	108.86	7.53438
0.106949	111.496	7.53545
0.107567	107.082	7.53718
0.110204	132.133	7.54122
0.106929	123.248	7.54332
0.108795	122.872	7.54359
0.110745	133.752	7.54584
0.104724	98.2741	7.54798
0.104605	106.659	7.54976
0.105787	105.045	7.55217
0.108315	120.302	7.5551
0.108068	118.434	7.55864
0.110987	149.239	7.5589
0.108962	136.306	7.56119
0.104069	95.8807	7.56369
0.104911	100.12	7.56526
0.108687	122.468	7.56568
0.108202	119.397	7.56735
0.109133	116.109	7.57003
0.105275	102.448	7.57259
0.111012	150.012	7.57351
0.107283	126.318	7.5757
0.109844	130.079	7.57576
0.109807	140.606	7.57979
0.107509	129.276	7.58204
0.104286	98.2774	7.58235
0.106443	100.005	7.58313
0.109137	137.623	7.58606
0.109539	140.581	7.58766
0.110178	144.749	7.59366
0.110786	147.907	7.59481
0.109947	142.917	7.59876
0.110563	134.262	7.60027
0.107431	113.702	7.60468
0.108673	121.597	7.60569
0.104154	95.4471	7.60608
0.10534	111.965	7.6122
0.108458	132.689	7.61527
0.107742	116.31	7.61584
0.109052	124.684	7.61657
0.110205	132.107	7.61785
0.107361	101.076	7.621
0.104814	107.665	7.62101
0.109401	117.729	7.6241
0.108617	136.442	7.62513
0.105438	114.003	7.62777
0.108355	134.514	7.62965
0.104924	101.92	7.63049
0.107385	126.409	7.63632
0.105966	98.5967	7.64267
0.108556	132.183	7.64365
0.109308	138.883	7.64505
0.105298	111.216	7.64509
0.105064	111.871	7.6466
0.107002	112.36	7.6474
0.107979	132.41	7.65198
0.107277	114.811	7.65201
0.107929	132.049	7.65201
0.110063	144.339	7.65289
0.109796	129.247	7.65335
0.110085	130.849	7.65413
0.108823	137.128	7.65511
0.107659	128.187	7.6576
0.103661	101.358	7.65763
0.105479	105.045	7.65825
0.106229	121.922	7.66097
0.107094	124.67	7.66107
0.10642	109.918	7.66291
0.104083	107.04	7.66405
0.103389	99.5926	7.6658
0.108269	119.632	7.669
0.106034	118.755	7.66992
0.106059	108.222	7.67341
0.107831	131.434	7.68181
0.106176	117.603	7.685
0.103836	105.023	7.68753
0.105557	117.001	7.68948
0.108227	133.517	7.68951
0.111132	136.732	7.69004
0.107581	127.776	7.69023
0.107432	114.908	7.69038
0.104246	104.754	7.69288
0.107509	129.129	7.69348
0.109034	138.037	7.69364
0.109036	138.007	7.69481
0.106361	120.035	7.69628
0.106535	109.788	7.69671
0.10395	102.922	7.69725
0.106647	124.021	7.69786
0.10394	102.778	7.69799
0.104246	107.012	7.69874
0.106689	122.411	7.70022
0.10858	121.732	7.7003
0.10669	122.414	7.70097
0.110337	133.009	7.70221
0.108825	123.158	7.70278
0.108823	123.148	7.70326
0.106054	117.22	7.70332
0.109989	143.112	7.70392
0.107094	125.887	7.70424
0.102378	96.2865	7.70561
0.10302	97.4546	7.71251
0.110008	129.985	7.71346
0.106204	119.188	7.71347
0.108294	134.397	7.71378
0.108056	131.929	7.71391
0.1073	127.764	7.72039
0.107301	127.767	7.72076
0.102577	95.5216	7.72079
0.106589	120.937	7.72205
0.107664	129.257	7.7267
0.101684	92.6914	7.72799
0.105778	116.295	7.73029
0.109422	127.209	7.7346
0.107064	126.564	7.73678
0.105819	106.968	7.74009
0.10488	108.281	7.74222
0.105035	109.631	7.74267
0.105897	119.226	7.74302
0.106542	121.132	7.75019
0.106891	124.985	7.75247
0.106872	124.333	7.75502
0.106417	121.688	7.75854
0.10221	92.987	7.76234
0.105218	112.377	7.7657
0.105218	112.374	7.76573
0.109913	141.563	7.76695
0.103291	93.2173	7.76743
0.107665	130.965	7.77291
0.109599	128.332	7.77316
0.105673	116.327	7.77484
0.102881	90.9806	7.77487
0.107471	141.191	7.77585
0.109505	127.944	7.77626
0.104942	111.952	7.77706
0.1073	127.171	7.77792
0.106198	131.397	7.77864
0.107912	143.276	7.78157
0.106534	121.39	7.78589
0.105057	111.087	7.78747
0.105201	112.537	7.79207
0.104511	120.464	7.79238
0.104183	106.17	7.79612
0.105262	114.08	7.79897
0.105526	114.447	7.80452
0.103006	99.5229	7.81128
0.104667	109.147	7.81802
0.109205	125.266	7.81958
0.10678	120.056	7.82033
0.106388	119.485	7.82566
0.104077	116.47	7.8278
0.103968	105.93	7.82787
0.107984	145.139	7.82995
0.103059	111.189	7.83199
0.104461	109.615	7.83231
0.107822	144.674	7.83285
0.106084	117.211	7.84253
0.106625	135.197	7.84339
0.106346	133.61	7.84712
0.105093	114.386	7.84793
0.108356	148.375	7.84821
0.107618	142.824	7.84918
0.102912	99.6327	7.84931
0.104726	122.459	7.85014
0.106918	124.13	7.85081
0.104082	120.326	7.85103
0.105448	113.97	7.85383
0.103615	119.046	7.85395
0.105792	115.96	7.85431
0.10458	109.018	7.85524
0.101653	90.5248	7.85584
0.102581	110.981	7.85634
0.107652	142.645	7.8564
0.105123	126.819	7.85641
0.104941	110.518	7.85656
0.104339	117.997	7.85752
0.104388	107.248	7.85824
0.104388	107.248	7.85827
0.105448	127.119	7.86179
0.105438	126.272	7.86284
0.103787	115.68	7.86929
0.106116	117.915	7.87051
0.103417	102.271	7.87121
0.105269	124.76	7.87358
0.10343	101.914	7.87637
0.105323	128.384	7.87713
0.106112	131.065	7.88248
0.105228	128.357	7.88633
0.105922	130.003	7.8873
0.103782	104.415	7.88843
0.103463	102.953	7.88949
0.103778	104.034	7.89144
0.10817	130.648	7.89166
0.104302	106.755	7.89865
0.104407	123.265	7.90011
0.102588	97.2634	7.90043
0.103802	104.434	7.90106
0.104657	120.679	7.91053
0.101791	101.538	7.91208
0.102059	103.714	7.91288
0.104802	125.993	7.91817
0.104745	125.778	7.91876
0.103269	101.447	7.92015
0.10394	115.54	7.92086
0.105766	132.218	7.92168
0.105764	131.612	7.92465
0.10219	106.659	7.92893
0.104628	124.121	7.92935
0.100722	87.6367	7.93004
0.101187	96.2232	7.9313
0.106469	136.436	7.93357
0.10674	138.096	7.93656
0.101473	90.9592	7.93681
0.101751	101.372	7.93721
0.106743	138.113	7.93944
0.102152	93.7924	7.94188
0.10257	106.714	7.94336
0.10257	106.714	7.94369
0.103001	113.638	7.94394
0.106745	136.395	7.94471
0.105847	116.167	7.94569
0.104806	124.67	7.94572
0.104529	122.95	7.94613
0.104959	126.301	7.94921
0.10255	97.5879	7.9529
0.100886	94.3256	7.95386
0.104942	126.842	7.95772
0.102951	108.847	7.96199
0.105964	133.807	7.9635
0.104308	121.286	7.96632
0.104308	121.286	7.96642
0.103042	99.8446	7.96645
0.107011	137.823	7.96832
0.101713	100.876	7.96849
0.104005	115.093	7.9687
0.101987	100.641	7.9687
0.102552	97.8559	7.96884
0.102417	105.568	7.96958
0.101638	98.985	7.96989
0.100521	92.2756	7.97089
0.103474	112.167	7.97162
0.104011	116.903	7.97259
0.100732	95.4479	7.97515
0.101147	98.8056	7.9757
0.103918	116.577	7.97896
0.102912	110.452	7.98008
0.104238	118.621	7.98122
0.103882	116.502	7.98144
0.101541	101.134	7.98144
0.101578	101.762	7.98309
0.102875	106.386	7.98411
0.102603	109.066	7.98564
0.102224	95.1656	7.98774
0.102375	106.493	7.98895
0.102137	108.337	7.98906
0.102687	108.236	7.99105
0.104023	120.574	7.9948
0.10199	104.313	7.99572
0.103018	111.829	7.99592
0.102981	121.122	7.9967
0.10856	149.13	7.99773
0.103734	118.144	7.99845
0.104757	136.503	7.9998
0.104141	121.552	8.00414
0.101788	104.33	8.01124
0.103462	112.71	8.01347
0.102245	102.329	8.01479
0.105266	129.021	8.01574
0.106213	134.311	8.01601
0.106917	138.476	8.01723
0.101461	100.36	8.0204
0.102483	103.946	8.02223
0.103127	111.393	8.0229
0.103125	111.394	8.02329
0.10369	113.353	8.02339
0.10482	121.986	8.02541
0.103398	113.246	8.03035
0.104868	125.374	8.03231
0.0996797	87.7755	8.03238
0.100846	88.2617	8.03559
0.102566	106.489	8.03822
0.107196	139.847	8.03827
0.101361	128.328	8.04186
0.101288	101.869	8.04317
0.100876	97.7793	8.04578
0.104063	132.782	8.04659
0.103425	116.186	8.04788
0.100556	93.9844	8.04821
0.103753	118.353	8.04825
0.102769	105.799	8.04826
0.101679	100.786	8.04964
0.100243	105.21	8.05005
0.100078	91.4139	8.05064
0.104509	123.927	8.05297
0.101372	97.2247	8.05415
0.101382	97.2651	8.05467
0.103069	109.709	8.05908
0.100169	92.2338	8.05916
0.101159	99.3212	8.06498
0.103941	131.465	8.06631
0.105551	130.756	8.06725
0.103262	115.91	8.06738
0.10092	97.2117	8.0684
0.10003	92.2878	8.07791
0.103798	130.165	8.07805
0.105651	131.514	8.0786
0.100915	109.467	8.07891
0.100029	92.2941	8.07933
0.0995479	91.2174	8.08112
0.0995479	91.2174	8.08153
0.100919	96.4666	8.08355
0.0993203	85.8218	8.08389
0.1032	110.172	8.08419
0.100609	94.8589	8.08788
0.099637	97.3687	8.08855
0.106554	136.676	8.08917
0.103341	125.833	8.09015
0.099354	94.9009	8.09083
0.102833	108.501	8.09302
0.099343	95.8927	8.0931
0.0992062	88.3683	8.09607
0.099883	103.529	8.09797
0.102095	103.292	8.09876
0.102647	121.738	8.10025
0.101014	110.243	8.10049
0.101014	110.243	8.1012
0.101047	97.4118	8.1048
0.105148	142.06	8.10687
0.100705	109.802	8.10738
0.104826	139.877	8.10911
0.10171	101.566	8.11254
0.100069	101.17	8.11301
0.100213	94.5205	8.11444
0.0999805	100.845	8.11509
0.102588	119.789	8.11769
0.105807	148.139	8.12028
0.105792	147.703	8.12065
0.101859	116.05	8.12348
0.100374	96.1389	8.12526
0.0988498	86.3614	8.1259
0.104975	142.975	8.13078
0.103749	133.275	8.13279
0.0989901	85.652	8.13416
0.100361	102.585	8.13522
0.100659	110.665	8.13788
0.10506	141.572	8.13852
0.102381	104.943	8.1386
0.100654	94.4823	8.1413
0.099446	90.1485	8.14283
0.100132	102.747	8.14323
0.0997761	99.706	8.14372
0.100611	107.391	8.14664
0.102927	125.015	8.14832
0.0994578	101.008	8.15104
0.10332	124.696	8.15125
0.100606	104.517	8.15421
0.103311	129.853	8.15625
0.101559	114.109	8.15685
0.102643	125.344	8.15759
0.102659	125.42	8.15869
0.100121	100.389	8.1609
0.0998414	89.91	8.16615
0.104388	134.342	8.16697
0.101291	114.869	8.16723
0.101224	98.2698	8.17101
0.101657	112.483	8.17213
0.0993534	87.4509	8.17347
0.102823	127.386	8.17463
0.10216	120.604	8.17475
0.0984421	91.0576	8.17695
0.0996995	96.5914	8.18051
0.0990106	94.6549	8.18125
0.0991134	95.97	8.18305
0.104244	135.641	8.1848
0.10244	124.269	8.18485
0.100572	103.993	8.18666
0.101683	117.268	8.18821
0.0980864	88.694	8.18904
0.104646	135.871	8.19058
0.101218	112.13	8.19113
0.0988317	92.8948	8.19554
0.101517	115.285	8.19662
0.102087	117.671	8.19671
0.101517	115.285	8.19751
0.0984336	84.4388	8.19858
0.102371	121.782	8.2001
0.0995096	97.9945	8.2034
0.103032	127.938	8.20393
0.105447	144.96	8.20408
0.100594	104.303	8.20532
0.102468	125.168	8.20623
0.100377	108.121	8.2067
0.103174	129.907	8.20707
0.101869	118.313	8.20736
0.104599	137.33	8.20738
0.104128	136.856	8.21103
0.099974	97.9111	8.21284
0.0988724	93.8646	8.213
0.097764	86.8913	8.2138
0.104151	136.974	8.21652
0.101897	119.474	8.21759
0.0996849	89.4273	8.21775
0.0990675	98.4327	8.21785
0.0998428	92.7951	8.21981
0.0985826	91.9173	8.22679
0.100124	108.036	8.22709
0.0995702	103.127	8.22732
0.101885	120.241	8.22743
0.099876	99.0633	8.22834
0.0999877	105.666	8.22901
0.0976399	85.0028	8.22966
0.101712	117.378	8.23938
0.0996311	98.2384	8.23953
0.103709	128.38	8.24026
0.101405	110.228	8.24053
0.101305	108.679	8.24441
0.103179	124.566	8.24642
0.101254	114.153	8.24775
0.0994832	95.0949	8.24857
0.099138	94.1701	8.24879
0.0992313	98.1189	8.24902
0.0975099	79.4373	8.25202
0.100979	112.77	8.25229
0.0980908	82.2518	8.25391
0.101042	111.925	8.25543
0.0985249	83.1692	8.25758
0.0980478	80.9434	8.2585
0.102165	122.282	8.26023
0.100746	121.703	8.26032
0.104625	139.385	8.26129
0.0979397	87.7629	8.26229
0.0969223	88.3597	8.26328
0.0995362	97.017	8.26382
0.102883	128.514	8.26636
0.0988699	90.7204	8.26783
0.0980275	89.2974	8.26813
0.0990399	96.4145	8.2696
0.102185	123.276	8.26986
0.0969751	90.2098	8.27201
0.0973143	91.9813	8.27423
0.100309	102.543	8.27937
0.100819	105.732	8.28078
0.10139	118.066	8.2852
0.100799	113.109	8.28765
0.0973285	92.9755	8.28977
0.100396	120.115	8.2927
0.100459	104.751	8.29418
0.0998477	99.2019	8.29467
0.100402	117.972	8.29732
0.100902	107.41	8.29859
0.099097	93.1495	8.30468
0.0964816	87.4448	8.30507
0.0997117	100.531	8.30718
0.0968539	89.9305	8.30976
0.103483	130.885	8.31053
0.10181	113.884	8.31151
0.099436	95.9433	8.31641
0.098657	94.0151	8.31725
0.10177	120.535	8.31768
0.0982534	98.7481	8.31886
0.100262	100.324	8.31897
0.102219	116.65	8.32214
0.102178	123.493	8.32356
0.0968038	89.1108	8.32416
0.0979785	96.9923	8.32462
0.0983401	89.6326	8.32476
0.103898	135.216	8.32504
0.0961669	85.7092	8.33014
0.0971084	92.6142	8.33018
0.10082	123.136	8.33377
0.10153	129.579	8.33463
0.097944	96.484	8.33607
0.103262	127.107	8.33692
0.0958693	83.6489	8.33734
0.100456	118.813	8.3386
0.0984816	98.9708	8.34276
0.101169	109.183	8.34382
0.0978806	98.5289	8.34504
0.0997501	118.165	8.34741
0.0998508	117.589	8.34922
0.0984602	108.838	8.35328
0.103734	133.12	8.35395
0.100626	123.464	8.35396
0.100083	99.1745	8.3552
0.101073	107.034	8.35525
0.098963	103.962	8.36376
0.0997941	112.853	8.36394
0.100238	87.2596	8.36937
0.0964497	88.9418	8.37157
0.0964497	88.9418	8.37213
0.0975182	93.5667	8.37214
0.0984591	88.7495	8.37319
0.0974742	96.8004	8.37542
0.102584	126.041	8.3782
0.102193	135.378	8.37866
0.0960034	86.2592	8.37889
0.103339	145.934	8.38164
0.0986322	105.492	8.38169
0.0972777	84.3772	8.38183
0.0979707	86.6801	8.38331
0.0965179	88.3444	8.38396
0.0995272	117.365	8.38419
0.0974452	94.1728	8.38652
0.100956	127.068	8.38661
0.0988781	107.339	8.38714
0.0982112	101.158	8.38741
0.100052	121.308	8.38804
0.0987735	102.709	8.38953
